/l/users/speech_lab/_SpeechT5PretrainDataset/v2/data/CLARTTS/CLARTTS
ch_04_arabic_tts_dataset_87.wav	68097
ch_07_arabic_tts_dataset_16.wav	112002
ch_14_arabic_tts_dataset_389.wav	59138
ch_09_arabic_tts_dataset_552.wav	52802
ch_08_arabic_tts_dataset_59.wav	68225
ch_10_arabic_tts_dataset_303.wav	83210
ch_09_arabic_tts_dataset_133.wav	69443
ch_06_arabic_tts_dataset_361.wav	58242
ch_19_arabic_tts_dataset_610.wav	74058
ch_14_arabic_tts_dataset_98.wav	88066
ch_15_arabic_tts_dataset_431.wav	70914
ch_15_arabic_tts_dataset_396.wav	69858
ch_18_arabic_tts_dataset_46.wav	67074
ch_05_arabic_tts_dataset_312.wav	71969
ch_05_arabic_tts_dataset_464.wav	73026
ch_14_arabic_tts_dataset_49.wav	61430
ch_15_arabic_tts_dataset_347.wav	51074
ch_12_arabic_tts_dataset_419.wav	69122
ch_18_arabic_tts_dataset_518.wav	91135
ch_16_arabic_tts_dataset_493.wav	62198
ch_19_arabic_tts_dataset_166.wav	83275
ch_06_arabic_tts_dataset_417.wav	56418
ch_18_arabic_tts_dataset_179.wav	63773
ch_10_arabic_tts_dataset_475.wav	79215
ch_20_arabic_tts_dataset_162.wav	50595
ch_09_arabic_tts_dataset_224.wav	58114
ch_08_arabic_tts_dataset_88.wav	71554
ch_09_arabic_tts_dataset_583.wav	60162
ch_04_arabic_tts_dataset_56.wav	59388
ch_14_arabic_tts_dataset_358.wav	51714
ch_19_arabic_tts_dataset_507.wav	80770
ch_11_arabic_tts_dataset_295.wav	64770
ch_11_arabic_tts_dataset_532.wav	80834
ch_04_arabic_tts_dataset_142.wav	52138
ch_01_arabic_tts_dataset_47.wav	83626
ch_02_arabic_tts_dataset_262.wav	74754
ch_12_arabic_tts_dataset_541.wav	64834
ch_19_arabic_tts_dataset_83.wav	77023
ch_18_arabic_tts_dataset_440.wav	51843
ch_17_arabic_tts_dataset_612.wav	68097
ch_05_arabic_tts_dataset_42.wav	84769
ch_04_arabic_tts_dataset_284.wav	53112
ch_14_arabic_tts_dataset_200.wav	51266
ch_11_arabic_tts_dataset_153.wav	89601
ch_12_arabic_tts_dataset_120.wav	95411
ch_17_arabic_tts_dataset_273.wav	67617
ch_11_arabic_tts_dataset_58.wav	97921
ch_12_arabic_tts_dataset_18.wav	52610
ch_02_arabic_tts_dataset_175.wav	80065
ch_11_arabic_tts_dataset_89.wav	50946
ch_17_arabic_tts_dataset_505.wav	67176
ch_15_arabic_tts_dataset_108.wav	68737
ch_19_arabic_tts_dataset_329.wav	84602
ch_11_arabic_tts_dataset_625.wav	71394
ch_14_arabic_tts_dataset_576.wav	48577
ch_11_arabic_tts_dataset_182.wav	64994
ch_05_arabic_tts_dataset_93.wav	64706
ch_01_arabic_tts_dataset_106.wav	49686
ch_18_arabic_tts_dataset_336.wav	74370
ch_17_arabic_tts_dataset_164.wav	100354
ch_15_arabic_tts_dataset_569.wav	51010
ch_12_arabic_tts_dataset_237.wav	59324
ch_18_arabic_tts_dataset_491.wav	129538
ch_12_arabic_tts_dataset_590.wav	99586
ch_19_arabic_tts_dataset_52.wav	78902
ch_08_arabic_tts_dataset_415.wav	52737
ch_02_arabic_tts_dataset_514.wav	61057
ch_04_arabic_tts_dataset_193.wav	56778
ch_01_arabic_tts_dataset_567.wav	64514
ch_06_arabic_tts_dataset_239.wav	62722
ch_01_arabic_tts_dataset_96.wav	53826
ch_11_arabic_tts_dataset_244.wav	82050
ch_14_arabic_tts_dataset_117.wav	64577
ch_08_arabic_tts_dataset_150.wav	85505
ch_13_arabic_tts_dataset_70.wav	98434
ch_17_arabic_tts_dataset_386.wav	87042
ch_17_arabic_tts_dataset_421.wav	84994
ch_20_arabic_tts_dataset_92.wav	73274
ch_04_arabic_tts_dataset_371.wav	63105
ch_09_arabic_tts_dataset_289.wav	50305
ch_17_arabic_tts_dataset_75.wav	57328
ch_18_arabic_tts_dataset_212.wav	97089
ch_08_arabic_tts_dataset_531.wav	69433
ch_07_arabic_tts_dataset_7.wav	132737
ch_02_arabic_tts_dataset_430.wav	75521
ch_08_arabic_tts_dataset_296.wav	95250
ch_02_arabic_tts_dataset_397.wav	95617
ch_01_arabic_tts_dataset_443.wav	89538
ch_20_arabic_tts_dataset_209.wav	66690
ch_16_arabic_tts_dataset_399.wav	49594
ch_11_arabic_tts_dataset_360.wav	61442
ch_12_arabic_tts_dataset_2.wav	53263
ch_11_arabic_tts_dataset_416.wav	67650
ch_16_arabic_tts_dataset_348.wav	55011
ch_01_arabic_tts_dataset_492.wav	56482
ch_01_arabic_tts_dataset_335.wav	56897
ch_05_arabic_tts_dataset_418.wav	78594
ch_02_arabic_tts_dataset_346.wav	115921
ch_08_arabic_tts_dataset_247.wav	58273
ch_12_arabic_tts_dataset_465.wav	77282
ch_18_arabic_tts_dataset_564.wav	84186
ch_14_arabic_tts_dataset_35.wav	82647
ch_04_arabic_tts_dataset_407.wav	176225
ch_09_arabic_tts_dataset_258.wav	59265
ch_20_arabic_tts_dataset_43.wav	54212
ch_14_arabic_tts_dataset_324.wav	64514
ch_14_arabic_tts_dataset_483.wav	68386
ch_18_arabic_tts_dataset_105.wav	62625
ch_10_arabic_tts_dataset_409.wav	55305
ch_10_arabic_tts_dataset_30.wav	61234
ch_08_arabic_tts_dataset_181.wav	77697
ch_15_arabic_tts_dataset_21.wav	121857
ch_15_arabic_tts_dataset_263.wav	56310
ch_10_arabic_tts_dataset_130.wav	49950
ch_16_arabic_tts_dataset_210.wav	64802
ch_06_arabic_tts_dataset_294.wav	53890
ch_06_arabic_tts_dataset_533.wav	60479
ch_10_arabic_tts_dataset_551.wav	49720
ch_05_arabic_tts_dataset_121.wav	50370
ch_09_arabic_tts_dataset_300.wav	63938
ch_06_arabic_tts_dataset_152.wav	63092
ch_19_arabic_tts_dataset_423.wav	63361
ch_19_arabic_tts_dataset_384.wav	69903
ch_09_arabic_tts_dataset_31.wav	65154
ch_19_arabic_tts_dataset_355.wav	51140
ch_16_arabic_tts_dataset_107.wav	70000
ch_09_arabic_tts_dataset_476.wav	78305
ch_04_arabic_tts_dataset_229.wav	63052
ch_06_arabic_tts_dataset_183.wav	61250
ch_12_arabic_tts_dataset_64.wav	70147
ch_02_arabic_tts_dataset_109.wav	86658
ch_05_arabic_tts_dataset_657.wav	75266
ch_10_arabic_tts_dataset_580.wav	59108
ch_10_arabic_tts_dataset_227.wav	79503
ch_17_arabic_tts_dataset_579.wav	48450
ch_15_arabic_tts_dataset_174.wav	68994
ch_06_arabic_tts_dataset_245.wav	55684
ch_20_arabic_tts_dataset_351.wav	86658
ch_11_arabic_tts_dataset_238.wav	94850
ch_16_arabic_tts_dataset_566.wav	57444
ch_17_arabic_tts_dataset_118.wav	59074
ch_08_arabic_tts_dataset_469.wav	99219
ch_05_arabic_tts_dataset_236.wav	54274
ch_02_arabic_tts_dataset_568.wav	73185
ch_05_arabic_tts_dataset_591.wav	52258
ch_10_arabic_tts_dataset_378.wav	92647
ch_17_arabic_tts_dataset_426.wav	90959
ch_17_arabic_tts_dataset_381.wav	67000
ch_13_arabic_tts_dataset_77.wav	62466
ch_08_arabic_tts_dataset_157.wav	74274
ch_09_arabic_tts_dataset_529.wav	54594
ch_08_arabic_tts_dataset_22.wav	63874
ch_04_arabic_tts_dataset_376.wav	64641
ch_14_arabic_tts_dataset_455.wav	57602
ch_20_arabic_tts_dataset_95.wav	89978
ch_02_arabic_tts_dataset_390.wav	80130
ch_08_arabic_tts_dataset_536.wav	59137
ch_05_arabic_tts_dataset_369.wav	60555
ch_02_arabic_tts_dataset_437.wav	54530
ch_18_arabic_tts_dataset_215.wav	54786
ch_17_arabic_tts_dataset_72.wav	66095
ch_11_arabic_tts_dataset_367.wav	51458
ch_16_arabic_tts_dataset_439.wav	67520
ch_01_arabic_tts_dataset_444.wav	72098
ch_09_arabic_tts_dataset_148.wav	92290
ch_01_arabic_tts_dataset_332.wav	73471
ch_01_arabic_tts_dataset_495.wav	55362
ch_09_arabic_tts_dataset_199.wav	50690
ch_11_arabic_tts_dataset_411.wav	81569
ch_00_arabic_tts_dataset_28.wav	121090
ch_12_arabic_tts_dataset_5.wav	74417
ch_14_arabic_tts_dataset_32.wav	61322
ch_12_arabic_tts_dataset_462.wav	71916
ch_18_arabic_tts_dataset_563.wav	76290
ch_08_arabic_tts_dataset_240.wav	64897
ch_14_arabic_tts_dataset_484.wav	56322
ch_20_arabic_tts_dataset_44.wav	81857
ch_14_arabic_tts_dataset_323.wav	52994
ch_04_arabic_tts_dataset_400.wav	58701
ch_20_arabic_tts_dataset_119.wav	56194
ch_08_arabic_tts_dataset_186.wav	96738
ch_10_arabic_tts_dataset_37.wav	67251
ch_17_arabic_tts_dataset_350.wav	61314
ch_15_arabic_tts_dataset_264.wav	57761
ch_10_arabic_tts_dataset_137.wav	73496
ch_05_arabic_tts_dataset_547.wav	99298
ch_15_arabic_tts_dataset_26.wav	51457
ch_02_arabic_tts_dataset_219.wav	88962
ch_08_arabic_tts_dataset_318.wav	98561
ch_04_arabic_tts_dataset_139.wav	55202
ch_06_arabic_tts_dataset_534.wav	56495
ch_20_arabic_tts_dataset_387.wav	49639
ch_06_arabic_tts_dataset_293.wav	73010
ch_11_arabic_tts_dataset_549.wav	72834
ch_16_arabic_tts_dataset_217.wav	121973
ch_05_arabic_tts_dataset_126.wav	49282
ch_05_arabic_tts_dataset_681.wav	73878
ch_11_arabic_tts_dataset_23.wav	71510
ch_15_arabic_tts_dataset_605.wav	57730
ch_17_arabic_tts_dataset_208.wav	74529
ch_19_arabic_tts_dataset_383.wav	62082
ch_11_arabic_tts_dataset_128.wav	52866
ch_19_arabic_tts_dataset_424.wav	86959
ch_05_arabic_tts_dataset_39.wav	52674
ch_09_arabic_tts_dataset_307.wav	66050
ch_06_arabic_tts_dataset_184.wav	79202
ch_06_arabic_tts_dataset_79.wav	55554
ch_06_arabic_tts_dataset_623.wav	68462
ch_09_arabic_tts_dataset_471.wav	93185
ch_16_arabic_tts_dataset_100.wav	61314
ch_19_arabic_tts_dataset_352.wav	97523
ch_09_arabic_tts_dataset_36.wav	65569
ch_10_arabic_tts_dataset_220.wav	74925
ch_15_arabic_tts_dataset_173.wav	48130
ch_10_arabic_tts_dataset_587.wav	62842
